DATE	ASS_ASSIGNMENT	prediction
2012-06-18 02:00:00.000	Japon	0.0
2012-06-18 02:00:00.000	Gestion Renault	0.0
2012-06-18 02:00:00.000	Gestion Assurances	0.0
2012-06-18 02:00:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 02:00:00.000	Gestion	0.0
2012-06-18 02:00:00.000	Domicile	0.0
2012-06-18 02:00:00.000	Crises	0.0
2012-06-18 02:00:00.000	Médical	0.0
2012-06-18 02:30:00.000	Regulation Medicale	0.0
2012-06-18 02:30:00.000	SAP	0.0
2012-06-18 02:30:00.000	Services	0.0
2012-06-18 02:30:00.000	Téléphonie	1.0
2012-06-18 02:30:00.000	Tech. Inter	0.0
2012-06-18 02:30:00.000	Tech. Total	0.0
2012-06-18 02:30:00.000	RENAULT	0.0
2012-06-18 02:30:00.000	Tech. Axa	0.0
2012-06-18 02:30:00.000	Nuit	6.0
2012-06-18 02:30:00.000	Gestion Renault	0.0
2012-06-18 02:30:00.000	Manager	0.0
2012-06-18 02:30:00.000	Japon	0.0
2012-06-18 02:30:00.000	Gestion Assurances	0.0
2012-06-18 02:30:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 02:30:00.000	Gestion	0.0
2012-06-18 02:30:00.000	Domicile	0.0
2012-06-18 02:30:00.000	Crises	0.0
2012-06-18 02:30:00.000	Médical	0.0
2012-06-18 03:00:00.000	SAP	0.0
2012-06-18 03:00:00.000	Services	0.0
2012-06-18 03:00:00.000	Tech. Axa	0.0
2012-06-18 03:00:00.000	Gestion Renault	0.0
2012-06-18 03:00:00.000	Tech. Total	0.0
2012-06-18 03:00:00.000	Téléphonie	1.0
2012-06-18 03:00:00.000	Regulation Medicale	0.0
2012-06-18 03:00:00.000	Tech. Inter	0.0
2012-06-18 03:00:00.000	RENAULT	0.0
2012-06-18 03:00:00.000	Domicile	0.0
2012-06-18 03:00:00.000	Médical	0.0
2012-06-18 03:00:00.000	Crises	0.0
2012-06-18 03:00:00.000	Gestion	0.0
2012-06-18 03:00:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 03:00:00.000	Nuit	5.0
2012-06-18 03:00:00.000	Japon	0.0
2012-06-18 03:00:00.000	Gestion Assurances	0.0
2012-06-18 03:00:00.000	Manager	0.0
2012-06-18 03:30:00.000	Téléphonie	1.0
2012-06-18 03:30:00.000	Tech. Total	0.0
2012-06-18 03:30:00.000	Tech. Inter	0.0
2012-06-18 03:30:00.000	Tech. Axa	0.0
2012-06-18 03:30:00.000	Services	0.0
2012-06-18 03:30:00.000	SAP	0.0
2012-06-18 03:30:00.000	RENAULT	0.0
2012-06-18 03:30:00.000	Nuit	5.0
2012-06-18 03:30:00.000	Regulation Medicale	0.0
2012-06-18 03:30:00.000	Manager	0.0
2012-06-18 03:30:00.000	Médical	0.0
2012-06-18 03:30:00.000	Domicile	0.0
2012-06-18 03:30:00.000	Gestion	0.0
2012-06-18 03:30:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 03:30:00.000	Crises	0.0
2012-06-18 03:30:00.000	Gestion Renault	0.0
2012-06-18 03:30:00.000	Japon	0.0
2012-06-18 03:30:00.000	Gestion Assurances	0.0
2012-06-18 04:00:00.000	RENAULT	0.0
2012-06-18 04:00:00.000	Tech. Total	0.0
2012-06-18 04:00:00.000	Tech. Inter	0.0
2012-06-18 04:00:00.000	Tech. Axa	0.0
2012-06-18 04:00:00.000	Services	0.0
2012-06-18 04:00:00.000	SAP	0.0
2012-06-18 04:00:00.000	Regulation Medicale	0.0
2012-06-18 04:00:00.000	Nuit	5.0
2012-06-18 04:00:00.000	Téléphonie	1.0
2012-06-18 04:00:00.000	Manager	0.0
2012-06-18 04:00:00.000	Crises	0.0
2012-06-18 04:00:00.000	Domicile	0.0
2012-06-18 04:00:00.000	Gestion	0.0
2012-06-18 04:00:00.000	Médical	0.0
2012-06-18 04:00:00.000	Gestion Assurances	0.0
2012-06-18 04:00:00.000	Gestion Renault	0.0
2012-06-18 04:00:00.000	Japon	0.0
2012-06-18 04:00:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 04:30:00.000	RENAULT	0.0
2012-06-18 04:30:00.000	Tech. Total	0.0
2012-06-18 04:30:00.000	Tech. Inter	0.0
2012-06-18 04:30:00.000	Tech. Axa	0.0
2012-06-18 04:30:00.000	Services	0.0
2012-06-18 04:30:00.000	SAP	0.0
2012-06-18 04:30:00.000	Regulation Medicale	0.0
2012-06-18 04:30:00.000	Nuit	4.0
2012-06-18 04:30:00.000	Téléphonie	1.0
2012-06-18 04:30:00.000	Manager	0.0
2012-06-18 04:30:00.000	Médical	0.0
2012-06-18 04:30:00.000	Crises	0.0
2012-06-18 04:30:00.000	Domicile	0.0
2012-06-18 04:30:00.000	Gestion	0.0
2012-06-18 04:30:00.000	Gestion Assurances	0.0
2012-06-18 04:30:00.000	Gestion Renault	0.0
2012-06-18 04:30:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 04:30:00.000	Japon	0.0
2012-06-18 05:00:00.000	RENAULT	0.0
2012-06-18 05:00:00.000	Téléphonie	1.0
2012-06-18 05:00:00.000	Tech. Total	0.0
2012-06-18 05:00:00.000	Tech. Inter	0.0
2012-06-18 05:00:00.000	Tech. Axa	0.0
2012-06-18 05:00:00.000	Services	0.0
2012-06-18 05:00:00.000	SAP	0.0
2012-06-18 05:00:00.000	Regulation Medicale	0.0
2012-06-18 05:00:00.000	Nuit	6.0
2012-06-18 05:00:00.000	Médical	0.0
2012-06-18 05:00:00.000	Japon	0.0
2012-06-18 05:00:00.000	Gestion Renault	0.0
2012-06-18 05:00:00.000	Gestion Assurances	0.0
2012-06-18 05:00:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 05:00:00.000	Gestion	0.0
2012-06-18 05:00:00.000	Domicile	0.0
2012-06-18 05:00:00.000	Crises	0.0
2012-06-18 05:00:00.000	Manager	0.0
2012-06-18 05:30:00.000	RENAULT	0.0
2012-06-18 05:30:00.000	Tech. Total	0.0
2012-06-18 05:30:00.000	Tech. Inter	0.0
2012-06-18 05:30:00.000	Tech. Axa	0.0
2012-06-18 05:30:00.000	Services	0.0
2012-06-18 05:30:00.000	SAP	0.0
2012-06-18 05:30:00.000	Regulation Medicale	0.0
2012-06-18 05:30:00.000	Téléphonie	2.0
2012-06-18 05:30:00.000	Nuit	7.0
2012-06-18 05:30:00.000	Manager	0.0
2012-06-18 05:30:00.000	Crises	0.0
2012-06-18 05:30:00.000	Domicile	0.0
2012-06-18 05:30:00.000	Gestion	0.0
2012-06-18 05:30:00.000	Médical	0.0
2012-06-18 05:30:00.000	Gestion Assurances	0.0
2012-06-18 05:30:00.000	Gestion Renault	0.0
2012-06-18 05:30:00.000	Japon	0.0
2012-06-18 05:30:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 06:00:00.000	RENAULT	0.0
2012-06-18 06:00:00.000	Téléphonie	2.0
2012-06-18 06:00:00.000	Tech. Total	0.0
2012-06-18 06:00:00.000	Tech. Inter	0.0
2012-06-18 06:00:00.000	Tech. Axa	0.0
2012-06-18 06:00:00.000	Services	0.0
2012-06-18 06:00:00.000	SAP	0.0
2012-06-18 06:00:00.000	Regulation Medicale	0.0
2012-06-18 06:00:00.000	Nuit	10.0
2012-06-18 06:00:00.000	Médical	1.0
2012-06-18 06:00:00.000	Manager	0.0
2012-06-18 06:00:00.000	Japon	0.0
2012-06-18 06:00:00.000	Gestion Renault	0.0
2012-06-18 06:00:00.000	Gestion Assurances	0.0
2012-06-18 06:00:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 06:00:00.000	Gestion	0.0
2012-06-18 06:00:00.000	Domicile	0.0
2012-06-18 06:00:00.000	Crises	0.0
2012-06-18 06:30:00.000	Regulation Medicale	0.0
2012-06-18 06:30:00.000	SAP	0.0
2012-06-18 06:30:00.000	Services	0.0
2012-06-18 06:30:00.000	Téléphonie	4.0
2012-06-18 06:30:00.000	Tech. Inter	0.0
2012-06-18 06:30:00.000	Tech. Total	0.0
2012-06-18 06:30:00.000	RENAULT	0.0
2012-06-18 06:30:00.000	Tech. Axa	0.0
2012-06-18 06:30:00.000	Nuit	16.0
2012-06-18 06:30:00.000	Crises	0.0
2012-06-18 06:30:00.000	Manager	0.0
2012-06-18 06:30:00.000	Japon	1.0
2012-06-18 06:30:00.000	Gestion Renault	0.0
2012-06-18 06:30:00.000	Gestion Assurances	0.0
2012-06-18 06:30:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 06:30:00.000	Gestion	0.0
2012-06-18 06:30:00.000	Domicile	0.0
2012-06-18 06:30:00.000	Médical	1.0
2012-06-18 07:00:00.000	RENAULT	1.0
2012-06-18 07:00:00.000	Regulation Medicale	0.0
2012-06-18 07:00:00.000	SAP	0.0
2012-06-18 07:00:00.000	Services	0.0
2012-06-18 07:00:00.000	Téléphonie	10.0
2012-06-18 07:00:00.000	Tech. Inter	0.0
2012-06-18 07:00:00.000	Tech. Total	0.0
2012-06-18 07:00:00.000	Nuit	31.0
2012-06-18 07:00:00.000	Tech. Axa	0.0
2012-06-18 07:00:00.000	Médical	3.0
2012-06-18 07:00:00.000	Crises	0.0
2012-06-18 07:00:00.000	Manager	0.0
2012-06-18 07:00:00.000	Japon	1.0
2012-06-18 07:00:00.000	Gestion Renault	0.0
2012-06-18 07:00:00.000	Gestion Relation Clienteles	0.0
2012-06-18 07:00:00.000	Gestion Assurances	0.0
2012-06-18 07:00:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 07:00:00.000	Gestion	0.0
2012-06-18 07:00:00.000	Domicile	0.0
2012-06-18 07:00:00.000	Mécanicien	0.0
2012-06-18 07:30:00.000	Prestataires	0.0
2012-06-18 07:30:00.000	RENAULT	13.0
2012-06-18 07:30:00.000	Regulation Medicale	0.0
2012-06-18 07:30:00.000	SAP	0.0
2012-06-18 07:30:00.000	Tech. Total	3.0
2012-06-18 07:30:00.000	Tech. Axa	45.0
2012-06-18 07:30:00.000	Tech. Inter	1.0
2012-06-18 07:30:00.000	Nuit	15.0
2012-06-18 07:30:00.000	Téléphonie	15.0
2012-06-18 07:30:00.000	Services	1.0
2012-06-18 07:30:00.000	Médical	7.0
2012-06-18 07:30:00.000	Japon	1.0
2012-06-18 07:30:00.000	Manager	0.0
2012-06-18 07:30:00.000	Gestion Renault	0.0
2012-06-18 07:30:00.000	Gestion Relation Clienteles	0.0
2012-06-18 07:30:00.000	Gestion Assurances	0.0
2012-06-18 07:30:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 07:30:00.000	Gestion	0.0
2012-06-18 07:30:00.000	Domicile	1.0
2012-06-18 07:30:00.000	Crises	0.0
2012-06-18 07:30:00.000	CAT	0.0
2012-06-18 07:30:00.000	Mécanicien	0.0
2012-06-18 08:00:00.000	Téléphonie	32.0
2012-06-18 08:00:00.000	Nuit	1.0
2012-06-18 08:00:00.000	Prestataires	0.0
2012-06-18 08:00:00.000	Regulation Medicale	0.0
2012-06-18 08:00:00.000	Médical	9.0
2012-06-18 08:00:00.000	Services	7.0
2012-06-18 08:00:00.000	Tech. Axa	79.0
2012-06-18 08:00:00.000	Tech. Inter	4.0
2012-06-18 08:00:00.000	Tech. Total	18.0
2012-06-18 08:00:00.000	SAP	0.0
2012-06-18 08:00:00.000	Mécanicien	1.0
2012-06-18 08:00:00.000	RENAULT	31.0
2012-06-18 08:00:00.000	Japon	1.0
2012-06-18 08:00:00.000	CAT	25.0
2012-06-18 08:00:00.000	CMS	0.0
2012-06-18 08:00:00.000	Domicile	4.0
2012-06-18 08:00:00.000	Gestion	0.0
2012-06-18 08:00:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 08:00:00.000	Manager	0.0
2012-06-18 08:00:00.000	Gestion Clients	0.0
2012-06-18 08:00:00.000	Gestion DZ	0.0
2012-06-18 08:00:00.000	Gestion Relation Clienteles	0.0
2012-06-18 08:00:00.000	Gestion Renault	0.0
2012-06-18 08:00:00.000	Gestion Assurances	0.0
2012-06-18 08:30:00.000	Nuit	0.0
2012-06-18 08:30:00.000	Prestataires	0.0
2012-06-18 08:30:00.000	RENAULT	14.0
2012-06-18 08:30:00.000	Regulation Medicale	1.0
2012-06-18 08:30:00.000	SAP	0.0
2012-06-18 08:30:00.000	Tech. Axa	132.0
2012-06-18 08:30:00.000	Tech. Inter	8.0
2012-06-18 08:30:00.000	Tech. Total	29.0
2012-06-18 08:30:00.000	Téléphonie	53.0
2012-06-18 08:30:00.000	Médical	14.0
2012-06-18 08:30:00.000	Services	15.0
2012-06-18 08:30:00.000	Mécanicien	1.0
2012-06-18 08:30:00.000	Manager	0.0
2012-06-18 08:30:00.000	Japon	1.0
2012-06-18 08:30:00.000	Gestion Renault	0.0
2012-06-18 08:30:00.000	Gestion Relation Clienteles	0.0
2012-06-18 08:30:00.000	Gestion DZ	0.0
2012-06-18 08:30:00.000	Gestion Clients	0.0
2012-06-18 08:30:00.000	Gestion Assurances	0.0
2012-06-18 08:30:00.000	Gestion - Accueil Telephonique	0.0
2012-06-18 08:30:00.000	Gestion	0.0
2012-06-18 08:30:00.000	Domicile	9.0
2012-06-18 08:30:00.000	CMS	0.0
2012-06-18 08:30:00.000	CAT	51.0
2012-06-18 09:00:00.000	Prestataires	0.0
2012-06-18 09:00:00.000	RENAULT	10.0
2012-06-18 09:00:00.000	RTC	3.0
2012-06-18 09:00:00.000	Regulation Medicale	1.0
2012-06-18 09:00:00.000	SAP	3.0
2012-06-18 09:00:00.000	Téléphonie	81.0
2012-06-18 09:00:00.000	Tech. Axa	186.0
2012-06-18 09:00:00.000	Tech. Inter	13.0
2012-06-18 09:00:00.000	Tech. Total	42.0
2012-06-18 09:00:00.000	Nuit	0.0
2012-06-18 09:00:00.000	Services	29.0
2012-06-18 09:00:00.000	Médical	26.0
2012-06-18 09:00:00.000	Mécanicien	1.0
2012-06-18 09:00:00.000	Manager	0.0
2012-06-18 09:00:00.000	CMS	0.0
2012-06-18 09:00:00.000	Domicile	21.0
2012-06-18 09:00:00.000	Gestion	0.0
2012-06-18 09:00:00.000	Gestion - Accueil Telephonique	10.0
2012-06-18 09:00:00.000	Gestion Assurances	1.0
2012-06-18 09:00:00.000	CAT	86.0
2012-06-18 09:00:00.000	Gestion DZ	0.0
2012-06-18 09:00:00.000	Gestion Relation Clienteles	0.0
2012-06-18 09:00:00.000	Gestion Renault	0.0
2012-06-18 09:00:00.000	Japon	2.0
2012-06-18 09:00:00.000	Gestion Clients	1.0
2012-06-18 09:30:00.000	Prestataires	0.0
2012-06-18 09:30:00.000	RENAULT	10.0
2012-06-18 09:30:00.000	RTC	6.0
2012-06-18 09:30:00.000	Regulation Medicale	1.0
2012-06-18 09:30:00.000	SAP	4.0
2012-06-18 09:30:00.000	Tech. Axa	217.0
2012-06-18 09:30:00.000	Tech. Inter	17.0
2012-06-18 09:30:00.000	Tech. Total	50.0
2012-06-18 09:30:00.000	Téléphonie	93.0
2012-06-18 09:30:00.000	Nuit	0.0
2012-06-18 09:30:00.000	Services	38.0
2012-06-18 09:30:00.000	Médical	34.0
2012-06-18 09:30:00.000	Mécanicien	1.0
2012-06-18 09:30:00.000	Manager	0.0
2012-06-18 09:30:00.000	CMS	0.0
2012-06-18 09:30:00.000	Domicile	31.0
2012-06-18 09:30:00.000	Gestion	0.0
2012-06-18 09:30:00.000	Gestion - Accueil Telephonique	12.0
2012-06-18 09:30:00.000	Gestion Assurances	2.0
2012-06-18 09:30:00.000	CAT	111.0
2012-06-18 09:30:00.000	Gestion DZ	0.0
2012-06-18 09:30:00.000	Gestion Relation Clienteles	0.0
2012-06-18 09:30:00.000	Gestion Renault	0.0
2012-06-18 09:30:00.000	Japon	2.0
2012-06-18 09:30:00.000	Gestion Clients	1.0
2012-06-18 10:00:00.000	Prestataires	0.0
2012-06-18 10:00:00.000	RENAULT	9.0
2012-06-18 10:00:00.000	RTC	7.0
2012-06-18 10:00:00.000	Regulation Medicale	1.0
2012-06-18 10:00:00.000	SAP	5.0
2012-06-18 10:00:00.000	Tech. Axa	223.0
2012-06-18 10:00:00.000	Tech. Inter	19.0
2012-06-18 10:00:00.000	Tech. Total	52.0
2012-06-18 10:00:00.000	Téléphonie	94.0
2012-06-18 10:00:00.000	Nuit	0.0
2012-06-18 10:00:00.000	Services	38.0
2012-06-18 10:00:00.000	Médical	35.0
2012-06-18 10:00:00.000	Mécanicien	1.0
2012-06-18 10:00:00.000	Manager	0.0
2012-06-18 10:00:00.000	CMS	0.0
2012-06-18 10:00:00.000	Domicile	31.0
2012-06-18 10:00:00.000	Gestion	0.0
2012-06-18 10:00:00.000	Gestion - Accueil Telephonique	14.0
2012-06-18 10:00:00.000	Gestion Assurances	2.0
2012-06-18 10:00:00.000	CAT	117.0
2012-06-18 10:00:00.000	Gestion DZ	0.0
2012-06-18 10:00:00.000	Gestion Relation Clienteles	0.0
2012-06-18 10:00:00.000	Gestion Renault	0.0
2012-06-18 10:00:00.000	Japon	2.0
2012-06-18 10:00:00.000	Gestion Clients	1.0
2012-06-18 10:30:00.000	Prestataires	0.0
2012-06-18 10:30:00.000	RENAULT	9.0
2012-06-18 10:30:00.000	RTC	8.0
2012-06-18 10:30:00.000	Regulation Medicale	1.0
2012-06-18 10:30:00.000	SAP	5.0
2012-06-18 10:30:00.000	Tech. Axa	208.0
2012-06-18 10:30:00.000	Tech. Inter	21.0
2012-06-18 10:30:00.000	Tech. Total	48.0
2012-06-18 10:30:00.000	Téléphonie	94.0
2012-06-18 10:30:00.000	Nuit	0.0
2012-06-18 10:30:00.000	Services	37.0
2012-06-18 10:30:00.000	Médical	35.0
2012-06-18 10:30:00.000	Mécanicien	2.0
2012-06-18 10:30:00.000	Manager	0.0
2012-06-18 10:30:00.000	CMS	0.0
2012-06-18 10:30:00.000	Domicile	32.0
2012-06-18 10:30:00.000	Gestion	0.0
2012-06-18 10:30:00.000	Gestion - Accueil Telephonique	16.0
2012-06-18 10:30:00.000	Gestion Assurances	2.0
2012-06-18 10:30:00.000	CAT	113.0
2012-06-18 10:30:00.000	Gestion DZ	0.0
2012-06-18 10:30:00.000	Gestion Relation Clienteles	1.0
2012-06-18 10:30:00.000	Gestion Renault	0.0
2012-06-18 10:30:00.000	Japon	2.0
2012-06-18 10:30:00.000	Gestion Clients	1.0
2012-06-18 11:00:00.000	Prestataires	0.0
2012-06-18 11:00:00.000	RENAULT	8.0
2012-06-18 11:00:00.000	RTC	7.0
2012-06-18 11:00:00.000	Regulation Medicale	1.0
2012-06-18 11:00:00.000	SAP	4.0
2012-06-18 11:00:00.000	Tech. Axa	191.0
2012-06-18 11:00:00.000	Tech. Inter	21.0
2012-06-18 11:00:00.000	Tech. Total	45.0
2012-06-18 11:00:00.000	Téléphonie	91.0
2012-06-18 11:00:00.000	Nuit	0.0
2012-06-18 11:00:00.000	Services	36.0
2012-06-18 11:00:00.000	Médical	37.0
2012-06-18 11:00:00.000	Mécanicien	2.0
2012-06-18 11:00:00.000	Manager	0.0
2012-06-18 11:00:00.000	CMS	0.0
2012-06-18 11:00:00.000	Domicile	30.0
2012-06-18 11:00:00.000	Gestion	0.0
2012-06-18 11:00:00.000	Gestion - Accueil Telephonique	15.0
2012-06-18 11:00:00.000	Gestion Assurances	3.0
2012-06-18 11:00:00.000	CAT	111.0
2012-06-18 11:00:00.000	Gestion DZ	0.0
2012-06-18 11:00:00.000	Gestion Relation Clienteles	1.0
2012-06-18 11:00:00.000	Gestion Renault	0.0
2012-06-18 11:00:00.000	Japon	2.0
2012-06-18 11:00:00.000	Gestion Clients	1.0
2012-06-18 11:30:00.000	Prestataires	0.0
2012-06-18 11:30:00.000	RENAULT	8.0
2012-06-18 11:30:00.000	RTC	7.0
2012-06-18 11:30:00.000	Regulation Medicale	1.0
2012-06-18 11:30:00.000	SAP	4.0
2012-06-18 11:30:00.000	Tech. Axa	172.0
2012-06-18 11:30:00.000	Tech. Inter	20.0
2012-06-18 11:30:00.000	Tech. Total	42.0
2012-06-18 11:30:00.000	Téléphonie	83.0
2012-06-18 11:30:00.000	Nuit	0.0
2012-06-18 11:30:00.000	Services	33.0
2012-06-18 11:30:00.000	Médical	35.0
2012-06-18 11:30:00.000	Mécanicien	1.0
2012-06-18 11:30:00.000	Manager	0.0
2012-06-18 11:30:00.000	CMS	0.0
2012-06-18 11:30:00.000	Domicile	28.0
2012-06-18 11:30:00.000	Gestion	0.0
2012-06-18 11:30:00.000	Gestion - Accueil Telephonique	14.0
2012-06-18 11:30:00.000	Gestion Assurances	3.0
2012-06-18 11:30:00.000	CAT	101.0
2012-06-18 11:30:00.000	Gestion DZ	0.0
2012-06-18 11:30:00.000	Gestion Relation Clienteles	1.0
2012-06-18 11:30:00.000	Gestion Renault	0.0
2012-06-18 11:30:00.000	Japon	2.0
2012-06-18 11:30:00.000	Gestion Clients	1.0
2012-06-18 12:00:00.000	Prestataires	0.0
2012-06-18 12:00:00.000	RENAULT	5.0
2012-06-18 12:00:00.000	RTC	4.0
2012-06-18 12:00:00.000	Regulation Medicale	2.0
2012-06-18 12:00:00.000	SAP	2.0
2012-06-18 12:00:00.000	Tech. Axa	133.0
2012-06-18 12:00:00.000	Tech. Inter	19.0
2012-06-18 12:00:00.000	Tech. Total	34.0
2012-06-18 12:00:00.000	Téléphonie	63.0
2012-06-18 12:00:00.000	Nuit	0.0
2012-06-18 12:00:00.000	Services	24.0
2012-06-18 12:00:00.000	Médical	27.0
2012-06-18 12:00:00.000	Mécanicien	1.0
2012-06-18 12:00:00.000	Manager	0.0
2012-06-18 12:00:00.000	CMS	0.0
2012-06-18 12:00:00.000	Domicile	17.0
2012-06-18 12:00:00.000	Gestion	0.0
2012-06-18 12:00:00.000	Gestion - Accueil Telephonique	7.0
2012-06-18 12:00:00.000	Gestion Assurances	2.0
2012-06-18 12:00:00.000	CAT	71.0
2012-06-18 12:00:00.000	Gestion DZ	0.0
2012-06-18 12:00:00.000	Gestion Relation Clienteles	0.0
2012-06-18 12:00:00.000	Gestion Renault	0.0
2012-06-18 12:00:00.000	Japon	2.0
2012-06-18 12:00:00.000	Gestion Clients	0.0
2012-06-18 12:30:00.000	Prestataires	0.0
2012-06-18 12:30:00.000	RENAULT	3.0
2012-06-18 12:30:00.000	RTC	2.0
2012-06-18 12:30:00.000	Regulation Medicale	1.0
2012-06-18 12:30:00.000	SAP	1.0
2012-06-18 12:30:00.000	Tech. Axa	87.0
2012-06-18 12:30:00.000	Tech. Inter	16.0
2012-06-18 12:30:00.000	Tech. Total	23.0
2012-06-18 12:30:00.000	Téléphonie	51.0
2012-06-18 12:30:00.000	Nuit	0.0
2012-06-18 12:30:00.000	Services	16.0
2012-06-18 12:30:00.000	Médical	22.0
2012-06-18 12:30:00.000	Mécanicien	0.0
2012-06-18 12:30:00.000	Manager	0.0
2012-06-18 12:30:00.000	CMS	0.0
2012-06-18 12:30:00.000	Domicile	9.0
2012-06-18 12:30:00.000	Gestion	0.0
2012-06-18 12:30:00.000	Gestion - Accueil Telephonique	4.0
2012-06-18 12:30:00.000	Gestion Assurances	1.0
2012-06-18 12:30:00.000	CAT	44.0
2012-06-18 12:30:00.000	Gestion DZ	0.0
2012-06-18 12:30:00.000	Gestion Relation Clienteles	0.0
2012-06-18 12:30:00.000	Gestion Renault	0.0
2012-06-18 12:30:00.000	Japon	2.0
2012-06-18 12:30:00.000	Gestion Clients	0.0
2012-06-18 13:00:00.000	Prestataires	0.0
2012-06-18 13:00:00.000	RENAULT	2.0
2012-06-18 13:00:00.000	RTC	2.0
2012-06-18 13:00:00.000	Regulation Medicale	1.0
2012-06-18 13:00:00.000	SAP	1.0
2012-06-18 13:00:00.000	Tech. Axa	73.0
2012-06-18 13:00:00.000	Tech. Inter	13.0
2012-06-18 13:00:00.000	Tech. Total	19.0
2012-06-18 13:00:00.000	Téléphonie	52.0
2012-06-18 13:00:00.000	Nuit	0.0
2012-06-18 13:00:00.000	Services	14.0
2012-06-18 13:00:00.000	Médical	19.0
2012-06-18 13:00:00.000	Mécanicien	0.0
2012-06-18 13:00:00.000	Manager	0.0
2012-06-18 13:00:00.000	CMS	0.0
2012-06-18 13:00:00.000	Domicile	8.0
2012-06-18 13:00:00.000	Gestion	0.0
2012-06-18 13:00:00.000	Gestion - Accueil Telephonique	4.0
2012-06-18 13:00:00.000	Gestion Assurances	0.0
2012-06-18 13:00:00.000	CAT	40.0
2012-06-18 13:00:00.000	Gestion DZ	0.0
2012-06-18 13:00:00.000	Gestion Relation Clienteles	0.0
2012-06-18 13:00:00.000	Gestion Renault	0.0
2012-06-18 13:00:00.000	Japon	2.0
2012-06-18 13:00:00.000	Gestion Clients	0.0
2012-06-18 13:30:00.000	Prestataires	0.0
2012-06-18 13:30:00.000	RENAULT	4.0
2012-06-18 13:30:00.000	RTC	3.0
2012-06-18 13:30:00.000	Regulation Medicale	1.0
2012-06-18 13:30:00.000	SAP	1.0
2012-06-18 13:30:00.000	Tech. Axa	86.0
2012-06-18 13:30:00.000	Tech. Inter	15.0
2012-06-18 13:30:00.000	Tech. Total	25.0
2012-06-18 13:30:00.000	Téléphonie	59.0
2012-06-18 13:30:00.000	Nuit	0.0
2012-06-18 13:30:00.000	Services	18.0
2012-06-18 13:30:00.000	Médical	23.0
2012-06-18 13:30:00.000	Mécanicien	1.0
2012-06-18 13:30:00.000	Manager	0.0
2012-06-18 13:30:00.000	CMS	0.0
2012-06-18 13:30:00.000	Domicile	13.0
2012-06-18 13:30:00.000	Gestion	0.0
2012-06-18 13:30:00.000	Gestion - Accueil Telephonique	5.0
2012-06-18 13:30:00.000	Gestion Assurances	1.0
2012-06-18 13:30:00.000	CAT	51.0
2012-06-18 13:30:00.000	Gestion DZ	0.0
2012-06-18 13:30:00.000	Gestion Relation Clienteles	0.0
2012-06-18 13:30:00.000	Gestion Renault	0.0
2012-06-18 13:30:00.000	Japon	1.0
2012-06-18 13:30:00.000	Gestion Clients	1.0
2012-06-18 14:00:00.000	Prestataires	0.0
2012-06-18 14:00:00.000	RENAULT	5.0
2012-06-18 14:00:00.000	RTC	7.0
2012-06-18 14:00:00.000	Regulation Medicale	1.0
2012-06-18 14:00:00.000	SAP	4.0
2012-06-18 14:00:00.000	Tech. Axa	141.0
2012-06-18 14:00:00.000	Tech. Inter	18.0
2012-06-18 14:00:00.000	Tech. Total	40.0
2012-06-18 14:00:00.000	Téléphonie	73.0
2012-06-18 14:00:00.000	Nuit	0.0
2012-06-18 14:00:00.000	Services	25.0
2012-06-18 14:00:00.000	Médical	28.0
2012-06-18 14:00:00.000	Mécanicien	1.0
2012-06-18 14:00:00.000	Manager	0.0
2012-06-18 14:00:00.000	CMS	0.0
2012-06-18 14:00:00.000	Domicile	21.0
2012-06-18 14:00:00.000	Gestion	0.0
2012-06-18 14:00:00.000	Gestion - Accueil Telephonique	12.0
2012-06-18 14:00:00.000	Gestion Assurances	2.0
2012-06-18 14:00:00.000	CAT	84.0
2012-06-18 14:00:00.000	Gestion DZ	0.0
2012-06-18 14:00:00.000	Gestion Relation Clienteles	1.0
2012-06-18 14:00:00.000	Gestion Renault	0.0
2012-06-18 14:00:00.000	Japon	2.0
2012-06-18 14:00:00.000	Gestion Clients	1.0
2012-06-18 14:30:00.000	Prestataires	0.0
2012-06-18 14:30:00.000	RENAULT	6.0
2012-06-18 14:30:00.000	RTC	8.0
2012-06-18 14:30:00.000	Regulation Medicale	2.0
2012-06-18 14:30:00.000	SAP	4.0
2012-06-18 14:30:00.000	Tech. Axa	167.0
2012-06-18 14:30:00.000	Tech. Inter	20.0
2012-06-18 14:30:00.000	Tech. Total	46.0
2012-06-18 14:30:00.000	Téléphonie	76.0
2012-06-18 14:30:00.000	Nuit	0.0
2012-06-18 14:30:00.000	Services	29.0
2012-06-18 14:30:00.000	Médical	32.0
